CÓDIGO EUROPEO,LEI,NOMBRE,NOMBRE DE LA GESTORA,DIRECCIÓN,TIPO DE FONDO DE PENSION,PROMOTOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
NL4672800,724500VED7Y8YZ0V1S94,"STICHTING PENSIOENFONDS POSTNL",,"Europaweg 27, 9723A, GRONINGEN",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
NL0736868,724500K3LLF0262T8394,"Stichting Pensioenfonds Provisum",,"Jachthavenweg 111, 1081K, AMSTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
NL8170492,RMIUOB4TUI6OFKZ3HL40,"Stichting Pensioenfonds Rail & Openbaar Vervoer",,"Arthur van Schendelstraat 850, 3511M, UTRECHT",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
NL1001355558,7245001BIC9NFQ5SM909,"Stichting Pensioenfonds Recreatie (SPR)",,"Europaweg 27, 9723A, GRONINGEN",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
NL1001355556,213800J3UN6H95O35922,"Stichting Pensioenfonds Robeco",,"Weena 850, 3014D, ROTTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
NL0049948,724500EITJUDG2Y0NH50,"Stichting Pensioenfonds Rockwool",,"Industrieweg 15, 6045J, ROERMOND",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
NL1001072081,J1OM8NR2YLNDNKV1QH94,"Stichting Pensioenfonds SABIC",,"Het Overloon 1, 6411T, HEERLEN",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
NL5175924,7245008MKZH16OW2MT62,"Stichting Pensioenfonds Sagittarius",,"Brediusweg 57, 1401A, BUSSUM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
NL3235267,724500M2NQG4CRY3ES09,"Stichting Pensioenfonds Smurfit Kappa Nederland",,"Warandelaan 2, 4904P, OOSTERHOUT",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
NL1001335963,724500TO02N4JS8FDY96,"Stichting Pensioenfonds SNS REAAL",,"Pettelaarpark 120, 5216P, 'S-HERTOGENBOSCH",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
NL1001072962,BN3DFTDNTL4FZHWRJ131,"Stichting Pensioenfonds Staples",,"Hoogoorddreef 62, 1101B, AMSTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
NL10000398,7245003T1RAZS70XOL20,"Stichting Pensioenfonds Tandartsen en Tandarts-specialisten",,"Akerstraat 92, 6411H, HEERLEN",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
NL1001336012,724500S8INQD7EI96G66,"Stichting Pensioenfonds TDV",,"Zutphenseweg 51, 7418A, DEVENTER",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
NL0040875,549300YU8UVYLLDPS766,"Stichting Pensioenfonds Thales Nederland",,"Zuidelijke Havenweg 40, 7554R, HENGELO",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
NL1001335976,549300DW4WNCHUI1OQ50,"Stichting Pensioenfonds TNO",,"Laan van Zuid Hoorn 165, 2289D, RIJSWIJK",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
NL7118698,724500I4R033LCGHW451,"Stichting Pensioenfonds Tobacon Offshore Marine Consultancy B.V.",,"Koudhoornseweg 30, 3886P, GARDEREN",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
NL0226789,724500QZNDMMI3VHKX78,"Stichting Pensioenfonds Trespa",,"Wetering 20, 6002S, WEERT",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
NL6890692,Q459BX8QSX6G0TCC8069,"STICHTING PENSIOENFONDS UWV",,"La Guardiaweg 94, 1043D, AMSTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
NL1001354655,489Q1J076FXGOBROJ015,"Stichting Pensioenfonds van de ABN AMRO Bank N.V.",,"Hoogoorddreef 7, 1101B, AMSTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
NL2223629,3CM95YDLPQX8HLPILO80,"Stichting Pensioenfonds van de Grolsche Bierbrouwerij",,"Brouwerslaan 1, 7548X, ENSCHEDE",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
NL1001335996,724500ACUIJ4RR8G1N39,"Stichting Pensioenfonds van de KAS BANK",,"De entree 500, 1101E, AMSTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
NL4540242,RR5C8B0WL67LM8LXGY08,"STICHTING PENSIOENFONDS VAN DE METALEKTRO (PME)",,"Europaweg 27, 9723A, GRONINGEN",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
NL1001354657,54930003G0MYEW371H22,"Stichting Pensioenfonds van De Nederlandsche Bank N.V.",,"Westeinde 1, 1017Z, AMSTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
NL5299482,724500YTARRDHMDA8Q53,"Stichting Pensioenfonds Verzicht",,"De Koppels 17, 2265D, LEIDSCHENDAM",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
NL5829644,724500K5EGTF51V5Z033,"Stichting Pensioenfonds Vitol Anker",,"K.P. van der Mandelelaan 130, 3062M, ROTTERDAM",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
NL1001319084,724500N6PJD0IYEMS804,"Stichting Pensioenfonds Vliegend Personeel KLM",,"Prof. E.M. Meijerslaan 1, 1183A, AMSTELVEEN",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
NL1001335995,5493007PYLOJEXV2U856,"Stichting Pensioenfonds voor de Architectenbureaus",,"Ceintuurbaan 2  TBB Bouw & Infrapark, Gebouw 80, 3847L, HARDERWIJK",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
NL3565786,724500NOCSEN7HK4DG38,"Stichting Pensioenfonds voor de Nederlandse Groothandel",,"Bezuidenhoutseweg 12, 2594A, 'S-GRAVENHAGE",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
NL4438621,5493000Y69QXD2ECZ202,"Stichting Pensioenfonds voor de Woningcorporaties",,"Ceintuurbaan 2  110A, 3847L, HARDERWIJK",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
NL1001355543,7245001TIF29FKON3223,"Stichting Pensioenfonds voor Dierenartsen",,"Spoorlaan 298, 5017J, TILBURG",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
NL1001354685,724500JR49MH2HDNFS08,"Stichting Pensioenfonds voor Fysiotherapeuten",,"Spoorlaan 298, 5017J, TILBURG",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
NL3260549,CZ6WMJYSLC1XQV50Y968,"Stichting Pensioenfonds voor Huisartsen",,"Hoofdstraat 256, 3972L, DRIEBERGEN-RIJSENBURG",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
NL1001335602,724500C9X5DJREYB6961,"Stichting Pensioenfonds voor Personeelsdiensten",,"Noordweg-Noord 150, 3704J, ZEIST",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
NL1001319033,7245005Z6FBAAKP59G49,"Stichting Pensioenfonds voor Roeiers in het Rotterdamse havengebied",,"Heijplaatweg 7, 3089J, ROTTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
NL1001354686,724500ALLX8ZPYXV3G13,"Stichting Pensioenfonds voor Verloskundigen",,"Spoorlaan 298, 5017J, TILBURG",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
NL1001355555,549300PO8TXJME67SW26,"Stichting Pensioenfonds Vopak",,"Westerlaan 10, 3016C, ROTTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
NL9924452,7245003MWSFUEMLLLE05,"Stichting Pensioenfonds Werk- en (re)Integratie",,"Oude Lindestraat 70  APG, 6411E, HEERLEN",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
NL4352318,724500PEGAAM5453H245,"Stichting Pensioenfonds Witteveen+Bos",,"Leeuwenbrug 8, 7411T, DEVENTER",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
NL1001072966,8EFE15WY4PBBKG6GZI21,"Stichting Pensioenfonds Zorg en Welzijn",,"Utrechtseweg 91, 3702A, ZEIST",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
NL1506589,5493006PQIQEICPYMJ31,"Stichting Personeelspensioenfonds APG",,"Basisweg 10, 1043A, AMSTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
NL4712955,549300WEMFGZO1PX8H22,"Stichting Philips Pensioenfonds",,"High Tech Campus 5  etage 2, 5656A, EINDHOVEN",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
NL2276263,OPKWAPODCGNEC8GM4322,"STICHTING RABOBANK PENSIOENFONDS",,"Croeselaan 18, 3521C, UTRECHT",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
NL0504024,2138006OZQ4A1SOYK780,"STICHTING SHELL PENSIOENFONDS",,"Carel van Bylandtlaan 5, 2596H, 'S-GRAVENHAGE",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
NL9184248,724500Y5JDQ54CEIOZ46,"Stichting Sportfondsen Pensioenfonds",,"Paasheuvelweg 3, 1105B, AMSTERDAM",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
NL8323964,,"Stichting Vrijwillig Vervroegd Uittreden uit het Partikuliere Kaaspakhuisbedrijf",,"Van Stolkweg 31, 2585J, 'S-GRAVENHAGE",Defined benefits,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
