CÓDIGO EUROPEO,LEI,NOMBRE,DIRECCIÓN,TIPO DE SEGURO,ENTIDAD MATRIZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DK25431588,529900QY8JFFK4HFZI85,"PROTECTOR FORSIKRING DANMARK, FILIAL AF PROTECTOR FORSIKRING ASA, NORGE","Kay Fiskers Plads 9, 3, 2300, København S",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK39800985,,"QBE Danmark, filial af QBE Europe SA/NV, Belgien","Nørre Søgade 35, 2, 1370, København K",no-vida,BE0690537456                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK33956967,213800V6CQXL5QA3XF21,"QUDOS INSURANCE A/S","Købmagergade 22, 3 3, 1150, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK19091317,,"RANDERS BEGRAVELSESKASSE AF 1862","Valdemarsvej 3, 8960, Randers SØ",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DK86484218,549300IICCBS9CEANR80,"REJSEGARANTIFONDEN","Haldor Topsøes Allé 1, 2800, Kongens Lyngby",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK21503886,549300ZASS3J2C6WVK09,"Salling Group Forsikring A/S","Bjødstrupvej 18, 8270, Højbjerg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK55834911,9CXYH30WVJ1ZJHB6T835,"Sampension KP Livsforsikring A/S","Tuborg Havnevej 14, 2900, Hellerup",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DK24255840,549300HYIURGG5NVJ035,"Skibsforsikringen Frederikshavn G/F","Auktionskaj 5, 9970, Strandby",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK69742912,549300S9JD7L5T60ZM82,"Sønderjysk Familielandbrugs Hesteforsikring","Heldbjergvej 23, 6200, Aabenraa",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DK22602314,213800FVP2ANZQJLER07,"Sønderjysk Forsikring G/S","Ulkebøldam 1, 6400, Sønderborg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
DK18773015,549300KE1287G1IHC055,"Storstrøms Forsikring G/S","Lohmannsvej 8, 4780, Stege",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DK31422744,,"Swiss Re Europe S.A., filial af Swiss Re Europe S.A., Luxembourg","Østbanegade 135, 2100, København",no-vida,LURCSB0025242                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK33752393,,"Swiss Re International SE, filial af  Swiss Re International SE","Ostbanegade 135, 2100, Copenhagen",no-vida,LURCSB0134553                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK22656511,213800LRJCK92Q1QTV61,"SYGEFORSIKRINGEN DANMARK, GS","Palægade 5, 1261, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DK85609718,98450005C2F44E459A74,"Tandlægernes Tryghedsordninger","Svanemøllevej 85, 2900, Hellerup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK44415232,,"The Britannia Steam Ship Insurance Association Europe Denmark Branch, filial af The Britannia Steam Ship Insurance Association Europe (Luxembourg)","Strandvejen 60, 2900, Hellerup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DK37034282,529900RZD1WGBFIQMA79,"Thisted Forsikring A/S","Thyparken 16, 7700, Thisted",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
DK40154116,,"Tokio Marine Europe, filial af Tokio Marine Europe S.A., Luxembourg","Strandvejen 125, 2900, Hellerup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
DK24256359,,"TRENWICK. FILIAL AF TRENWICK INTERNATIONAL LIMITED. GB","Dronningens Tværgade 9, 1302, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
DK24260666,213800BIA5L8OPBER229,"Tryg Forsikring A/S","Klausdalsbrovej 601, 2750, Ballerup",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DK36957085,213800MTLASYEWYVJC68,"Tryg Livsforsikring A/S","Klausdalsbrovej 601, 2750, Ballerup",vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
DK67760719,21380058W2NPN7D12X85,"ULYKKESFORSIKRINGSFORBUNDET FOR DANSK SØFART. GENSIDIGT FORBUND","Amaliegade 33B, 1256, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DK58799114,54930048PQCL024IUD34,"VESTJYLLAND FORSIKRING GS.","Bredgade 17-21, 6920, Videbæk",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
DK27640710,549300VDQ9BMZO5LI951,"Viborg og Omegns Gensidige Hesteforsikring G/S","Vestre Skivevej 113, Sjørup, 8800, Viborg",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
DK40834605,,"VIENNA INSURANCE GROUP AG WIENER VERSICHERUNG GRUPPE DANMARK, FILIAL AF VIENNA INSURANCE GROUP AG WIENER VERSICHERUNG GRUPPE, ØSTRIG","Sankt Annæ Plads 13, 1250, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DK45471136,213800OLXE71FU745T34,"XL Insurance Danmark, filial af XL Insurance Company SE, Irland","Bredgade 30, 1260, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DK31184606,,"ZURICH DANMARK, FILIAL AF ZURICH Insurance Europe AG, Tyskland","Store Kongensgade 68, 1, 1264, København K",no-vida,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
